track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
11qnwt18ZckPqchzK2I3U7,"Mithoon, Arijit Singh, Sayeed Quadri",Gadar 2 (Original Motion Picture Soundtrack),Dil Jhoom,71,304133,False,0.579,0.473,10,-7.559,0,0.0411,0.752,0.0,0.0687,0.587,126.958,4,"filmi, modern bollywood"
1dzDsKnUk98HA7wZNMm12P,"Mohammed Rafi, Lata Mangeshkar",Suhaag (Original Motion Picture Soundtrack),Atthara Baras Ki Tu Hone Ko,0,252200,False,0.272,0.754,5,-10.061,1,0.101,0.844,0.00367,0.183,0.627,87.543,4,"lata, filmi, classic bollywood"
0Xsokp10GYOJrrf0Uviv2w,"Arijit Singh, Palak Muchhal, Manoj Muntashir",The Arijit Singh Collection,Dekha Hazaro Dafaa,61,207751,False,0.409,0.277,7,-8.844,1,0.0305,0.904,0.0,0.209,0.345,143.751,3,"filmi, desi pop, modern bollywood"
2iqLOu1HF2GYRorA0aKdtl,"Hariharan, K. S. Chithra",Swami (Original Motion Picture Soundtrack),Kursi,0,80386,False,0.369,0.0992,0,-17.748,1,0.0359,0.825,0.822,0.104,0.0389,109.642,3,"ghazal, filmi"
2M5b6CW4rbVawKqnH57bPd,"Kailash Kher, Javed Ali",Delhi 6 (Original Motion Picture Soundtrack),Arziyan,0,521574,False,0.573,0.561,9,-9.001,1,0.0533,0.247,1.12e-06,0.104,0.644,140.016,3,"desi pop, filmi, indian folk, sufi, modern bollywood"
6vo7Y1iWyZvpjvFbf6BiZ5,,,,0,0,False,0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,4,Unknown
3xF15SqY32Mno3UUMBirhU,"Vishal-Shekhar, Chinmayi, Shekhar Ravjiani",Hasee Toh Phasee (Original Motion Picture Soundtrack),Zehnaseeb,67,217440,False,0.623,0.595,7,-6.342,1,0.0331,0.361,0.000136,0.353,0.418,78.029,4,"filmi, marathi pop, modern bollywood"
4ODYKRlvf1a346wm6fPAh4,"Sonu Nigam, Shreya Ghoshal",Aapke Pyaar Mein (Love Songs),"Piyu Bole (From ""Parineeta"")",0,267840,False,0.667,0.341,1,-11.183,1,0.0254,0.614,0.0,0.119,0.6,97.5,3,"filmi, modern bollywood"
6eTPyEkYUmDUFvNxJdNuOD,Ayushmann Khurrana,Vicky Donor,"Pani Da Rang Male (From ""Vicky Donor"")",0,240786,False,0.679,0.622,4,-8.514,0,0.0328,0.272,6.52e-05,0.106,0.483,98.028,4,"filmi, modern bollywood"
6E7P1uT2afeor2t6wR2y2r,B Praak,Filhall,Filhall,0,255000,False,0.525,0.659,0,-4.14,0,0.0558,0.605,0.0,0.134,0.586,79.911,4,"filmi, punjabi pop, desi pop"
3u5Rd1L5Ioyk4gPwnHoeuc,"Kavita Krishnamurthy, Udit Narayan",Kuch Naa Kaho (Original Motion Picture Soundtrack),Achchi Lagti Ho,0,378973,False,0.699,0.712,2,-10.426,0,0.0659,0.343,0.00367,0.0752,0.491,92.008,4,"odia pop, filmi, chutney, classic bollywood"
2ywBU12d5BEkiOOEDVrBgy,Arijit Singh,Raja Natwarlal (Original Motion Picture Soundtrack),Tere Hoke Rehengay,29,243646,False,0.717,0.681,10,-4.318,0,0.0292,0.0833,0.000242,0.0998,0.43,115.971,4,"filmi, modern bollywood"
12pQFK7yb6zXa0n8I6Muei,"Sohail Sen, Bela Shende",What's Your Rashee? (Original Motion Picture Soundtrack),Su Chhe,29,263506,False,0.804,0.734,1,-4.449,1,0.0534,0.294,0.00788,0.0392,0.837,99.973,4,"filmi, marathi traditional, modern bollywood"
7K7tkEhnyF3upNhRtJakdY,,,,0,0,False,0.283,0.683,5,-4.884,1,0.0337,0.872,0.365,0.106,0.348,106.37,4,Unknown
0AnTbAxUZLtwAKe8LXscVF,"R. D. Burman, Mohammed Rafi",Hum Kisise Kum Naheen,Chand Mera Dil Chandni Ho Tum,0,177560,False,0.488,0.432,9,-13.694,0,0.0389,0.458,2.8e-06,0.102,0.694,138.356,4,"filmi, chutney, classic bollywood"
4X70oLH8EldldIGFdRgk1X,Kishore Kumar,Magical Moments - Amitabh Bachchan,"Chhu Kar Mere Manko - From ""Yaarana""",21,253520,False,0.359,0.651,4,-7.235,1,0.0378,0.705,2.28e-05,0.217,0.416,139.006,4,"filmi, classic bollywood"
3jyqXdAjwqO3gFtjnYrbq9,"Darshan Raval, Rochak Kohli","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",51,155172,False,0.537,0.604,10,-7.576,1,0.054,0.757,0.0,0.322,0.41,173.915,4,"filmi, desi pop, gujarati pop, modern bollywood"
6Z394Nd4gW6Ts9hmu3NUjx,"A.R. Rahman, Mohit Chauhan",Rockstar,Nadaan Parinde,64,384000,False,0.507,0.741,6,-7.456,0,0.0535,0.414,3.95e-06,0.107,0.492,132.903,4,"filmi, modern bollywood"
59UgTe5Mhe3MYcHXqHegH5,Kishore Kumar,Mere Jeevan Saathi (Original Motion Picture Soundtrack),Diwana Leke Aaya Hai,22,279013,False,0.433,0.492,3,-7.752,1,0.0334,0.701,0.0,0.111,0.562,113.211,4,"filmi, classic bollywood"
2oquCWGel7RAC5qxFAdGn2,Rahat Fateh Ali Khan,International Diva - Priyanka Chopra,"Aas Paas Khuda (From ""Anjaana Anjaani"")",20,319115,False,0.556,0.706,5,-5.709,1,0.0336,0.335,1.8e-06,0.137,0.726,80.008,4,"filmi, classic pakistani pop, sufi, modern bollywood, qawwali"
4A7eOIbt19Wk5OXjVxE3SI,"Arijit Singh, Neeti Mohan",Love Dose Arijit Singh,"Har Kisi Ko (From ""Boss)",58,337046,False,0.553,0.705,3,-6.898,1,0.0308,0.478,0.0,0.278,0.324,95.007,4,"filmi, modern bollywood"
2XlrUrbMQnveIQUIJsVi5G,"Sanjay Leela Bhansali, Shreya Ghoshal",Saawariya (Original Motion Picture Soundtrack),Thode Badmash,46,199640,False,0.584,0.437,8,-8.747,1,0.0242,0.82,1.16e-05,0.0314,0.0919,102.009,4,"filmi, modern bollywood"
4trQhzRfEN0z5htXvjc5zA,Ronit Vinta,Tu Chodiyon Na,Tu Chodiyon Na,53,212922,False,0.335,0.352,4,-13.189,1,0.0413,0.642,0.00837,0.133,0.186,110.822,4,"desi pop, himachali pop"
57wiBHywSybfdZNE8rRyhx,"Atif Aslam, Alisha Chinai, Pritam",Yours Truly,"Tera Hone Laga Hoon (From ""Ajab Prem Ki Ghazab Kahani"")",0,295174,False,0.685,0.773,8,-5.331,1,0.0308,0.548,0.0,0.193,0.541,119.987,4,"filmi, classic pakistani pop, sufi, indian instrumental, modern bollywood"
0O7jVsX1Sp98fV3802ccjY,"Zack Knight, Jasmin Walia",Bom Diggy - Single,Bom Diggy,51,207692,False,0.793,0.777,4,-5.636,0,0.197,0.273,0.0,0.144,0.528,103.956,4,"desi pop, desi hip hop, modern bollywood"
2n6Y0uDH6hzDj9sWh34f68,"Amit Trivedi, Anusha Mani, Neuman Pinto, Nikhil D'Souza",Aisha (Original Motion Picture Soundtrack),Lehrein,46,290453,False,0.499,0.547,11,-7.721,0,0.0324,0.605,6.75e-06,0.197,0.39,77.942,4,"desi pop, filmi, indian indie, modern bollywood"
1Yh52COyLWqvV8che5wykN,"Kishore Kumar, Lata Mangeshkar","The Classic Burmans, Vol. 4","Panna Ki Tamanna Hai - From ""Heera Panna""",0,349013,False,0.555,0.474,7,-8.496,1,0.0282,0.822,0.0,0.115,0.577,110.101,4,"lata, filmi, classic bollywood"
3u38jrhaf5Gl1W36SeflOT,"Bappi Lahiri, Kishore Kumar",Namak Halaal,Pag Ghunghroo Baandh,0,480520,False,0.533,0.495,7,-9.745,1,0.102,0.669,0.0,0.111,0.627,119.179,4,"filmi, classic bollywood, modern bollywood"
5Au7wS1nvSdi1lNlPyRMbV,"Shani Arshad, Aima Baig",Fitoor (Original Score),Fitoor (Original Score),48,360000,False,0.6,0.458,7,-10.789,1,0.0364,0.169,0.0,0.12,0.212,120.038,4,"pakistani pop, classic pakistani pop, sufi"
4eNGMYb68Z53GDZbXUIIOS,Ram Sampath,Talaash (Original Motion Picture Soundtrack),Hona Hai Kya,0,283351,False,0.541,0.792,9,-7.044,1,0.0351,0.0408,3.67e-06,0.105,0.231,130.045,4,"filmi, modern bollywood"
6dK1HEHZcQlh24bSU7pTaZ,Panjabi MC,Panjabi MC: The Album,Mundian to Bach Ke,0,244666,False,0.778,0.879,8,-4.951,0,0.0371,0.399,0.792,0.15,0.942,98.077,4,"classic bhangra, desi hip hop, bhangra"
3irCTgxeFy6nwKbHqPUPVV,"Zahrah S Khan, Tanishk Bagchi",Sardar Ka Grandson,Dil Nahin Todna,14,237052,False,0.656,0.399,2,-6.617,1,0.0283,0.758,0.0,0.172,0.238,142.098,4,"filmi, desi pop, modern bollywood"
5DhV75FbN3nqz9MeQI63ZP,"Benny Dayal, Shalmali Kholgade",Main Tera Hero (Original Motion Picture Soundtrack),Besharmi Ki Height,0,289385,False,0.71,0.943,7,-4.539,1,0.0421,0.115,0.0,0.494,0.47,131.0,4,"filmi, modern bollywood"
0NLkVxf0PyxsXBG3EuZcJf,Anuv Jain,Gul,Gul,1,217241,False,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,4,"indian indie, desi pop, indian singer-songwriter, hindi indie"
6riCsiX9csuomBYnenrtGd,"Rochak Kohli, Ayushmann Khurrana, Neeti Mohan",Nautanki Saala !,Saadi Galli Aaja,59,253416,False,0.739,0.836,2,-5.155,1,0.0325,0.195,3.64e-06,0.197,0.677,109.011,4,"desi pop, filmi, modern bollywood"
3wvQGRNhwSYzknfOcbzXLT,Sonu Nigam,Rough Guide: Bollywood,Phir Milenge Chalte Chalte,0,391093,False,0.771,0.553,0,-13.063,1,0.197,0.189,1.3e-05,0.042,0.924,125.041,4,"filmi, modern bollywood"
2tfQ7bjcTmVlh6VkzXkWkC,Kishore Kumar,Samadhi (Original Motion Picture Soundtrack),JanEJanan Jao Kal Phir Aana,0,254120,False,0.434,0.537,4,-11.981,1,0.0436,0.725,0.0,0.228,0.776,127.515,4,"filmi, classic bollywood"
2hyYqX8IVVxFEFIUf0zZam,"Anand Raj Anand, Chorus",Welcome (Original Motion Picture Soundtrack),Ucha Lamba Kad,57,279666,False,0.71,0.758,10,-8.259,1,0.0719,0.0176,0.0,0.242,0.724,90.004,4,"filmi, vintage broadway, modern bollywood"
6qKo7kJKuKn9i6iwv8HoCB,"Kishore Kumar, R. D. Burman",Yeh Vaada Raha (Original Motion Picture Soundtrack),"Aisa Kabhie Hua Nahin - From ""Yeh Vaada Raha""",29,313266,False,0.471,0.517,8,-7.753,1,0.0309,0.765,1.57e-06,0.102,0.665,117.797,4,"filmi, chutney, classic bollywood"
0WkZqq5SgGv0dOk9sgqgJj,"Amaal Mallik, Arijit Singh",Best of Bollywood March,Soch Na Sake,0,280999,False,0.517,0.667,9,-6.123,1,0.0332,0.61,0.0,0.147,0.535,152.038,4,"filmi, desi pop, modern bollywood"
4UUbSqGNx1ctnMhFglN9Vv,"Kunal Ganjawala, Shreya Ghoshal",Holiday (Original Motion Picture Soundtrack),Khwahishon Se,0,369533,False,0.651,0.735,0,-7.661,1,0.0448,0.0629,2.06e-06,0.0841,0.469,95.013,4,"filmi, modern bollywood"
2Bn2JQAGZzxe09jFzm1SqJ,"Salim–Sulaiman, Sunidhi Chauhan, Piyush Mishra",Aaja Nachle,Aaja Nachle,58,305162,False,0.771,0.878,3,-6.879,0,0.177,0.417,6.32e-05,0.332,0.84,120.003,4,"filmi, indian folk, modern bollywood"
3Zfi5w9GOw8pOVuHNUYir1,"Vishal-Shekhar, Salim Merchant, Udit Narayan, Shahid Mallya, Benny Dayal, Sunidhi Chauhan, Vishal Dadlani, Shekhar Ravjiani",Student of the Year (Original Motion Picture Soundtrack),Mashup of the Year - DJ Kiran Kamath Remix,41,182826,False,0.662,0.943,1,-7.436,0,0.037,0.0111,2.83e-05,0.11,0.415,131.977,4,"odia pop, filmi, chutney, modern bollywood"
5fKq1y37kzXZPGNtZCbUtF,Akshay Verma,Coz I'm Happy,"Rum Whisky (From ""Vicky Donor"")",0,244920,False,0.716,0.899,5,-5.29,0,0.0485,0.0751,0.00246,0.145,0.754,139.976,4,Unknown
3QtadCiaME9hcO5LFuSiUe,Kishore Kumar,Laawaris (Original Motion Picture Soundtrack),Apni To Jaise Taise - With Dialogue,0,325746,False,0.64,0.68,8,-9.297,0,0.0533,0.0568,0.0,0.0713,0.883,108.497,4,"filmi, classic bollywood"
2UsLxvpgYSpg3n00G5cF4j,"Alisha Chinai, Atif Aslam, Pritam",Bollywood Hotties,"Tera Hone Laga Hoon (From ""Ajab Prem Ki Ghazab Kahani"")",0,295174,False,0.685,0.773,8,-5.331,1,0.0308,0.548,0.0,0.193,0.541,119.987,4,"filmi, classic pakistani pop, sufi, indian instrumental, modern bollywood"
6jyIymhrFptrIXBjSyQ2HX,"Udit Narayan, Alka Yagnik",My Best Collection - Udit Narayan,"Dil Ne Yeh Kaha Hain Dil Se (From ""Dhadkan"")",55,426631,False,0.628,0.665,7,-9.988,0,0.0428,0.332,1.94e-06,0.238,0.731,80.709,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
02nbJMpnovYSXre1J1SfRm,"Alka Yagnik, Udit Narayan",Raaz (Original Motion Picture Soundtrack),Itna Main Chaahoon - Duet Version,48,321000,False,0.389,0.701,2,-9.935,0,0.0728,0.634,0.0,0.0987,0.6,81.157,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
1QZRCi2Z1DQQaR6bGAzhtN,Yo Yo Honey Singh,Desi Kalakaar,Love Dose,72,224444,False,0.843,0.768,11,-4.554,0,0.117,0.256,0.0,0.614,0.662,139.998,4,"filmi, hindi hip hop, modern bollywood"
2WrKXLEu70raCsgQvP1tcd,Kishore Kumar,Meri Awaaz Suno - Kishore Kumar,"Chingari Koi Bhadke - From ""Amar Prem""",0,319593,False,0.513,0.384,7,-8.773,1,0.027,0.708,2.86e-06,0.13,0.265,91.265,4,"filmi, classic bollywood"
0iXLwnLmLwn9y54JtBTNxY,"Sonu Nigam, Shreya Ghoshal",Om Shanti Om,Main Agar Kahoon,64,308158,False,0.533,0.436,5,-7.521,0,0.0276,0.234,3.17e-06,0.46,0.371,146.868,3,"filmi, modern bollywood"
2edpEdj3uluOUAqGhJRcxa,Kishore Kumar,Meri Awaaz Suno - Kishore Kumar,"Mana Janab Ne Pukara Nahin - From ""Paying Guest""",0,247193,False,0.685,0.503,6,-6.136,0,0.0435,0.879,2.47e-05,0.396,0.863,122.048,4,"filmi, classic bollywood"
1ErMeReQpwGuroEk5zekr3,"Diljit Dosanjh, Alka Yagnik, Ila Arun, IP Singh, Akshay & IP","Choli Ke Peeche (From ""Crew"")","Choli Ke Peeche (From ""Crew"")",69,173400,False,0.749,0.879,8,-3.588,1,0.0816,0.204,3.09e-05,0.808,0.847,100.039,4,"filmi, desi pop, hare krishna, classic bollywood, modern bollywood, punjabi pop"
71mh0CZeq6Ku6K0AJRxJWZ,"Atif Aslam, Shreya Ghoshal",Aapke Pyaar Mein (Love Songs),"Piya O Re Piya (From ""Tere Naal Love Ho Gaya"")",0,292746,False,0.439,0.574,2,-6.394,1,0.0846,0.269,0.0,0.094,0.31,167.832,4,"filmi, classic pakistani pop, sufi, modern bollywood"
1C5e7ZRscn79tjMEc3swc7,"Dr Zeus, Master Rakesh, Shortie, Deepti",Unda Da Influence,Kangna,58,210680,False,0.756,0.858,1,-4.05,0,0.0585,0.035,0.000254,0.061,0.764,101.984,4,"desi hip hop, classic punjabi pop, punjabi pop, punjabi hip hop, bhangra"
5G3jgAGn8OTZRdTM256sIv,"Lata Mangeshkar, Anup Jalota",2 in 1: Ek Duuje Ke Liye and Love Story,"Solah Baras Ki Bali Umariya - From ""Ek Duuje Ke Liye""",0,373840,False,0.304,0.652,7,-10.418,1,0.0506,0.741,0.0004,0.474,0.672,80.736,4,"filmi, bhajan, hare krishna, lata, classic bollywood, ghazal"
5BWIrdXMuMewFbyXBntyjA,"Simiran Kaur Dhadli, San-B, Bunty Bains",Barood Wargi,Barood Wargi,43,231529,False,0.602,0.732,11,-5.77,0,0.456,0.0497,0.0,0.226,0.541,170.034,4,punjabi pop
0WNCYgCd33LnBnw22WFuq8,Mustafa Zahid,Aashiqui 2,Bhula Dena,66,240723,False,0.519,0.508,4,-6.66,0,0.0295,0.63,0.0,0.203,0.235,131.728,4,"filmi, pakistani pop, modern bollywood"
1rTZG5aDi7BD6riNesf5Lg,"Mukesh, Chorus",60 Years of Indian Independence,Mera Joota Hai Japani (1955),0,268533,False,0.765,0.569,11,-9.369,0,0.0287,0.341,0.0,0.0574,0.965,110.615,4,"filmi, classic bollywood, vintage broadway"
5IK1ZffuWwaf6Ple3Kpy4l,Udit Narayan,My Best Collection - Udit Narayan,"Tune Zindagi Mein (Male Version) - From ""Humraaz""",44,311240,False,0.55,0.551,5,-12.021,0,0.0586,0.164,1.48e-06,0.177,0.816,171.807,4,"odia pop, filmi, chutney"
4xWBa63JWfBQ9P7yReHtps,"Pritam, Arijit Singh",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),Channa Mereya,46,289333,False,0.476,0.788,9,-4.821,0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,4,"filmi, indian instrumental, modern bollywood"
3YAKWgfsdOFYsyQOfZMM7T,Mohit Chauhan,Tamasha (Original Motion Picture Soundtrack),Matargashti,0,328072,False,0.785,0.632,0,-6.726,1,0.0817,0.108,0.0,0.0742,0.668,100.02,4,"filmi, modern bollywood"
6oloWgrErtc8dG2WiV55gn,"Mika Singh, Payal Dev, Neha Kakkar, Badshah",Ginny Weds Sunny (Original Motion Picture Soundtrack),Sawan Mein Lag Gayi Aag,58,226615,False,0.792,0.813,0,-3.687,1,0.0513,0.388,2.29e-05,0.0541,0.868,130.058,4,"modern bollywood, desi pop, filmi, desi hip hop, desi trap"
4egSbwz8EtR2TnFbsQpKgf,"Prateek Sharma, Raiychu",Twenties (20s),Drive,20,160868,False,0.71,0.705,6,-9.945,0,0.174,0.322,0.0,0.164,0.687,100.028,4,Unknown
0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Jo Tum Mere Ho,84,251813,False,0.46,0.302,1,-12.934,0,0.0398,0.661,0.0,0.293,0.176,123.871,5,"indian indie, desi pop, indian singer-songwriter, hindi indie"
3f0wz6zcA7XkQiGm0qNF5r,"Arijit Singh, Tanishk Bagchi","Thodi Jagah (From ""Marjaavaan"")","Thodi Jagah (From ""Marjaavaan"")",70,218048,False,0.621,0.467,0,-4.835,0,0.0273,0.632,0.0,0.0888,0.227,107.164,4,"desi pop, filmi, modern bollywood"
0OJyhzTY024918aYBPxcDP,Shreya Ghoshal,Atrangi Re,Chaka Chak,43,274297,False,0.693,0.74,2,-8.2,1,0.0467,0.619,0.0,0.0528,0.921,132.949,4,"filmi, modern bollywood"
1oKo3a7YG86ERB2nlGTzz1,"Udit Narayan, Alka Yagnik",Musical Delight,"Tip Tip Barsa Paani (From ""Mohra"")",53,363013,False,0.602,0.874,5,-8.529,0,0.0377,0.521,0.0313,0.113,0.691,103.198,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
0ol60c6v3XoWZ1nARQ4s4e,All Mix,Yaariyan (Romance on Peak),Yaariyan Mashup,0,223395,False,0.61,0.791,2,-5.599,1,0.0567,0.00607,1.38e-06,0.346,0.726,130.055,4,Unknown
1SPjyXQvDjvPA3hYhHvsO1,Rahat Fateh Ali Khan,Namastey London,"Main Jahaan Rahoon (From ""Namastey London"")",0,382493,False,0.584,0.556,5,-8.98,1,0.0514,0.362,2.9e-05,0.13,0.517,103.739,4,"filmi, classic pakistani pop, sufi, modern bollywood, qawwali"
55KLvgxsQTyLgPJN3v2ddE,Rupesh Kumar Ram,Queen (Original Motion Picture Soundtrack),Ranjha Mera,0,139181,False,0.617,0.177,4,-11.783,1,0.0374,0.95,0.0,0.295,0.346,80.244,4,Unknown
5kk2LCpvmacfFTtIUbaJ34,"Pritam, Babbu Maan, Suzanne D'Mello",Crook (Original Motion Picture Soundtrack),Challa,45,225146,False,0.714,0.823,7,-5.38,0,0.1,0.248,2.44e-05,0.0483,0.727,96.021,4,"punjabi pop, filmi, indian instrumental, modern bollywood"
3FuwDq37mln4Z1r4v6wWkL,Arijit Singh,Sanam Teri Kasam (Original Motion Picture Soundtrack),Main Teri Yaadon Mein,0,256000,False,0.663,0.811,0,-4.223,1,0.0314,0.0252,0.0,0.156,0.472,128.92,4,"filmi, modern bollywood"
1bDdd6YVV6TeqRbjUxjwoU,"Birju Maharaj, Kavita Krishnamurthy, Madhuri Dixit","Devdas - An Adaptation Of Sarat Chandra Chattopadhyay's ""Devdas""",Song: Kaahe Chhed,29,319186,False,0.477,0.695,2,-6.396,1,0.199,0.532,0.0,0.0883,0.636,186.099,3,"filmi, hindustani vocal, classic bollywood"
7adXcqqhzaj9isIC7IC8bT,"Udit Narayan, Alka Yagnik, Prasanta A Samadhar, Pinto Johal",Kya Masti Kya Jadoo (All The From US) [Pinto Johal Remix],"Aaja Mahiya (From ""Fiza"") - Pinto Johal Remix",16,320249,False,0.767,0.837,9,-10.035,1,0.0986,0.0201,0.466,0.132,0.804,92.381,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
1e9JTfYjUGDFSMfB66Z86y,"Pritam, Karthik",Once Upon A Time In Mumbaai,I Am In Love,43,299771,False,0.703,0.736,2,-5.089,1,0.0286,0.6,6.11e-06,0.2,0.598,129.963,4,"filmi, indian instrumental, modern bollywood"
0RrR3wg4ezBVwm7lyeybir,Arijit Singh,Youngistaan,Suno- Na Sangemarmar,1,201675,False,0.658,0.563,0,-8.91,0,0.0317,0.494,7.58e-05,0.378,0.582,119.98,4,"filmi, modern bollywood"
7Lgrg8l3xUUxEsSgIlcHDR,"Lata Mangeshkar, S. P. Balasubrahmanyam, Chorus, Kumar Sanu, Sharda Sinha",Hum Aapke Hain Kaun,Pehla Pehla Pyar,0,264097,False,0.589,0.521,5,-9.623,0,0.0273,0.55,1.93e-05,0.146,0.462,101.81,4,lata
1HzNbxPRn9onoxxeZByHYJ,"Shaarib Toshi, Arijit Singh","Saanson Ko (From ""Zid"")","Saanson Ko (From ""Zid"")",59,288355,False,0.634,0.746,2,-5.4,0,0.0385,0.153,2.52e-06,0.132,0.726,139.968,4,"filmi, modern bollywood"
2mgM4WYTrLi2XR2ol7RIEz,"Atif Aslam, Mithoon",Yours Truly,"Kuch Is Tarah (From ""Doorie"")",0,314066,False,0.647,0.494,5,-7.214,1,0.0232,0.839,9.21e-06,0.116,0.331,96.997,4,"filmi, classic pakistani pop, sufi, modern bollywood"
2ncqKdTj6dz7tWoTMMrAtq,Darshan Raval,Mahiye Jinna Sohna,Mahiye Jinna Sohna,65,181250,False,0.567,0.54,1,-5.754,1,0.0406,0.736,3.17e-05,0.164,0.331,92.027,4,"filmi, desi pop, gujarati pop, modern bollywood"
1gEHNfJRSXpDVaEicwRRfe,Amit Trivedi,Lootera,Zinda,53,241962,False,0.493,0.418,9,-9.693,1,0.0261,0.436,0.102,0.104,0.22,89.982,4,"filmi, modern bollywood"
0s8kr3ffO4lW7YxusmRXfu,"Pritam, KK",Jannat (Original Motion Picture Soundtrack),Zara Sa - Power Ballad,46,328666,False,0.405,0.667,11,-4.147,0,0.0265,0.0423,0.000556,0.115,0.121,74.125,4,"filmi, indian instrumental, modern bollywood"
7wbYq8xMZScbWvxl3UJDKl,"Amit Trivedi, Mame Khan, Kavita Seth",I AM (Original Motion Picture Soundtrack),Baangur,17,272880,False,0.71,0.591,1,-6.792,1,0.0331,0.191,1.58e-06,0.127,0.404,104.992,4,"indian indie, filmi, indian folk, rajasthani pop, sufi, hindi indie, modern bollywood"
0RSGPiykniIg8m7JhiAVv7,Anupam Roy,Aisi Raaton,Aisi Raaton,45,218930,False,0.517,0.443,9,-8.946,1,0.0529,0.88,0.000141,0.0989,0.538,176.035,4,"filmi, west bengali pop, kolkata indie, hindi indie, indian singer-songwriter"
77cqWM7iVElL1buQmOPSd1,"Lata Mangeshkar, Kishore Kumar",The Best of Lata Ever: 1970's,"Bheegi Bheegi Raaton Mein - From ""Ajnabee""",0,233053,False,0.514,0.429,1,-13.218,0,0.0434,0.99,0.0597,0.419,0.686,94.702,4,"lata, filmi, classic bollywood"
2WN1rdK8MZCV2PVYRMXSdd,Chai-Town,Spectrum,The SRK Mix - Remastered,0,243800,False,0.763,0.577,11,-6.061,0,0.0422,0.358,0.0,0.288,0.525,112.029,4,college a cappella
1DeH44LJE7P0HHkBxxVgkq,"Benny Dayal, Shefali Alvares",Yeh Jawaani Hai Deewani (Original Motion Picture Soundtrack),Badtameez Dil,0,253088,False,0.799,0.941,2,-2.212,0,0.077,0.251,0.0,0.174,0.795,106.025,4,"filmi, modern bollywood"
4jlgmlCHMcExDURAt0yc1G,Mohammed Rafi,Loafer (Original Motion Picture Soundtrack),Aaj Mausam Bada Beimaan Hai,13,374256,False,0.356,0.428,0,-11.134,1,0.0346,0.845,0.00121,0.0916,0.597,68.084,4,"filmi, classic bollywood"
1aFZYusxJ9AsQaH68vTG1D,"Hussain, Ager",Bluff Master (Original Motion Picture Soundtrack),9 Parts Of Desire,0,228906,False,0.661,0.774,7,-7.749,1,0.0761,0.000424,0.0109,0.596,0.73,98.003,4,nasheed
0MGDVEyqcqDKqV4EI6JlJV,"Eren, Romi",Perubahan,Perubahan (feat. Romi),46,255133,False,0.498,0.705,9,-4.721,0,0.0336,0.27,2.01e-06,0.123,0.299,139.978,3,indonesian pop rock
3leLzzwwZEaJYGO05B01ku,Shafaqat Ali,Raaz 3,Zindagi Se,52,290748,False,0.571,0.787,11,-7.044,0,0.118,0.404,0.0,0.117,0.365,154.057,4,Unknown
68U3zBWCX2oSjsQpOMHZYJ,Altaf Raja,Dil Ke Tukde Hazaar Huye,Tumhe Kya Batayein,37,467957,False,0.729,0.588,7,-10.833,0,0.0384,0.432,0.0,0.142,0.917,126.049,4,"filmi, classic bollywood"
4HRE9g2AMZFKauNn0VEfUV,"Vishal Bhardwaj, Prem Dehati",Matru Ki Bijlee Ka Mandola (Original Motion Picture Soundtrack),Khamakha,22,359160,False,0.557,0.487,6,-9.382,1,0.0311,0.656,0.000441,0.103,0.33,81.909,4,"filmi, modern bollywood"
4SxmEypKuPZH89H8z6Bt5e,"Nusrat Fateh Ali Khan, Dr Zeus",Immortal,Sukh Dukh,5,316493,False,0.72,0.733,1,-3.123,1,0.212,0.0383,1.17e-05,0.176,0.375,98.973,4,"filmi, world, desi hip hop, indian fusion, classic pakistani pop, sufi, qawwali, punjabi pop, punjabi hip hop, pakistani folk, bhangra"
74fLfq5wQMdI7jxjL8xvTh,Atif Aslam,Dil Ka Kya Kasoor (Sad Song Collection),"Aa Bhi Ja Mere Mehermaan (From ""Jayantabhai Ki Luv Story"")",0,283986,False,0.404,0.54,10,-9.987,0,0.0421,0.333,1.29e-06,0.362,0.423,169.911,4,"filmi, classic pakistani pop, sufi, modern bollywood"
5fQ66tGS2iZRnp5oj5Vktj,"Vishal-Shekhar, KK",Best of Bollywood: KK,"Tu Aashiqui Hai (From ""Jhankaar Beats"")",14,368546,False,0.349,0.596,2,-9.313,1,0.0364,0.177,5.29e-06,0.336,0.329,120.009,4,"filmi, modern bollywood"
